order,family_name,family,common_name,scientific_name,taxonomy,red_list_cat,
CUCULIFORMES,Cuculidae,Cuckoos,Giant Coua,Coua gigas,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Coquerel's Coua,Coua coquereli,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Red-breasted Coua,Coua serriana,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Red-fronted Coua,Coua reynaudii,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Running Coua,Coua cursor,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Red-capped Coua,Coua ruficeps,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Olive-capped Coua,Coua olivaceiceps,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Crested Coua,Coua cristata,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Chestnut-vented Coua,Coua pyropyga,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Verreaux's Coua,Coua verreauxi,R,NT,
CUCULIFORMES,Cuculidae,Cuckoos,Blue Coua,Coua caerulea,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,,Coua cristata,NR,NR,
CUCULIFORMES,Cuculidae,Cuckoos,,Coua ruficeps,NR,NR,
CUCULIFORMES,Cuculidae,Cuckoos,Bornean Ground-cuckoo,Carpococcyx radiceus,R,NT,
CUCULIFORMES,Cuculidae,Cuckoos,Sumatran Ground-cuckoo,Carpococcyx viridis,R,CR,
CUCULIFORMES,Cuculidae,Cuckoos,Coral-billed Ground-cuckoo,Carpococcyx renauldi,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,,Carpococcyx radiceus,NR,NR,
CUCULIFORMES,Cuculidae,Cuckoos,Buff-headed Coucal,Centropus milo,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Pied Coucal,Centropus ateralbus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Ivory-billed Coucal,Centropus menbeki,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Biak Coucal,Centropus chalybeus,R,NT,
CUCULIFORMES,Cuculidae,Cuckoos,Rufous Coucal,Centropus unirufus,R,NT,
CUCULIFORMES,Cuculidae,Cuckoos,Green-billed Coucal,Centropus chlororhynchos,R,VU,
CUCULIFORMES,Cuculidae,Cuckoos,Black-faced Coucal,Centropus melanops,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Black-hooded Coucal,Centropus steerii,R,CR,
CUCULIFORMES,Cuculidae,Cuckoos,Short-toed Coucal,Centropus rectunguis,R,VU,
CUCULIFORMES,Cuculidae,Cuckoos,Bay Coucal,Centropus celebensis,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Gabon Coucal,Centropus anselli,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Black-throated Coucal,Centropus leucogaster,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Senegal Coucal,Centropus senegalensis,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Blue-headed Coucal,Centropus monachus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Coppery-tailed Coucal,Centropus cupreicaudus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,White-browed Coucal,Centropus superciliosus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Javan Coucal,Centropus nigrorufus,R,VU,
CUCULIFORMES,Cuculidae,Cuckoos,Greater Coucal,Centropus sinensis,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Andaman Coucal,Centropus andamanensis,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Goliath Coucal,Centropus goliath,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Madagascar Coucal,Centropus toulou,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Black Coucal,Centropus grillii,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Philippine Coucal,Centropus viridis,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Lesser Coucal,Centropus bengalensis,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Violaceous Coucal,Centropus violaceus,R,NT,
CUCULIFORMES,Cuculidae,Cuckoos,Black-billed Coucal,Centropus bernsteini,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Pheasant Coucal,Centropus phasianinus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Kai Coucal,Centropus spilopterus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,,Centropus neumanni,NR,NR,
CUCULIFORMES,Cuculidae,Cuckoos,,Centropus burchelli,NR,NR,
CUCULIFORMES,Cuculidae,Cuckoos,,Centropus superciliosus,NR,NR,
CUCULIFORMES,Cuculidae,Cuckoos,,Centropus leucogaster,NR,NR,
CUCULIFORMES,Cuculidae,Cuckoos,Raffles's Malkoha,Rhinortha chlorophaea,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Chattering Yellowbill,Ceuthmochares aereus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Whistling Yellowbill,Ceuthmochares australis,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,,Ceuthmochares aereus,NR,NR,
CUCULIFORMES,Cuculidae,Cuckoos,Sirkeer Malkoha,Taccocua leschenaultii,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Red-billed Malkoha,Zanclostomus javanicus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Red-faced Malkoha,Phaenicophaeus pyrrhocephalus,R,VU,
CUCULIFORMES,Cuculidae,Cuckoos,Blue-faced Malkoha,Phaenicophaeus viridirostris,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Black-bellied Malkoha,Phaenicophaeus diardi,R,NT,
CUCULIFORMES,Cuculidae,Cuckoos,Chestnut-bellied Malkoha,Phaenicophaeus sumatranus,R,NT,
CUCULIFORMES,Cuculidae,Cuckoos,Green-billed Malkoha,Phaenicophaeus tristis,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Chestnut-breasted Malkoha,Phaenicophaeus curvirostris,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Mentawai Malkoha,Phaenicophaeus oeneicaudus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,,Phaenicophaeus curvirostris,NR,NR,
CUCULIFORMES,Cuculidae,Cuckoos,Red-crested Malkoha,Dasylophus superciliosus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Scale-feathered Malkoha,Lepidogrammus cumingi,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Yellow-billed Malkoha,Rhamphococcyx calyorhynchus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Jacobin Cuckoo,Clamator jacobinus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Levaillant's Cuckoo,Clamator levaillantii,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Chestnut-winged Cuckoo,Clamator coromandus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Great Spotted Cuckoo,Clamator glandarius,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Little Cuckoo,Coccycua minuta,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Dwarf Cuckoo,Coccycua pumila,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Ash-colored Cuckoo,Coccycua cinerea,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Mexican Squirrel-cuckoo,Piaya mexicana,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Common Squirrel-cuckoo,Piaya cayana,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Black-bellied Cuckoo,Piaya melanogaster,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,,Piaya cayana,NR,NR,
CUCULIFORMES,Cuculidae,Cuckoos,Yellow-billed Cuckoo,Coccyzus americanus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Pearly-breasted Cuckoo,Coccyzus euleri,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Mangrove Cuckoo,Coccyzus minor,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Cocos Cuckoo,Coccyzus ferrugineus,R,VU,
CUCULIFORMES,Cuculidae,Cuckoos,Dark-billed Cuckoo,Coccyzus melacoryphus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Black-billed Cuckoo,Coccyzus erythropthalmus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Grey-capped Cuckoo,Coccyzus lansbergi,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Chestnut-bellied Cuckoo,Coccyzus pluvialis,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Bay-breasted Cuckoo,Coccyzus rufigularis,R,EN,
CUCULIFORMES,Cuculidae,Cuckoos,Cuban Lizard-cuckoo,Coccyzus merlini,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Bahama Lizard-cuckoo,Coccyzus bahamensis,R,NT,
CUCULIFORMES,Cuculidae,Cuckoos,Jamaican Lizard-cuckoo,Coccyzus vetula,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Hispaniolan Lizard-cuckoo,Coccyzus longirostris,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Puerto Rican Lizard-cuckoo,Coccyzus vieilloti,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,,Coccyzus merlini,NR,NR,
CUCULIFORMES,Cuculidae,Cuckoos,St Helena Cuckoo,Nannococcyx psix,R,EX,
CUCULIFORMES,Cuculidae,Cuckoos,Thick-billed Cuckoo,Pachycoccyx audeberti,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Dwarf Koel,Microdynamis parva,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Western Koel,Eudynamys scolopaceus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Eastern Koel,Eudynamys orientalis,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,,Eudynamys melanorhynchus,NR,NR,
CUCULIFORMES,Cuculidae,Cuckoos,,Eudynamys orientalis,NR,NR,
CUCULIFORMES,Cuculidae,Cuckoos,,Eudynamys scolopacea,NR,NR,
CUCULIFORMES,Cuculidae,Cuckoos,Long-tailed Koel,Urodynamis taitensis,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Channel-billed Cuckoo,Scythrops novaehollandiae,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Long-billed Cuckoo,Chalcites megarhynchus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Horsfield's Bronze-cuckoo,Chalcites basalis,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Black-eared Cuckoo,Chalcites osculans,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Rufous-throated Bronze-cuckoo,Chalcites ruficollis,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Shining Bronze-cuckoo,Chalcites lucidus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,White-eared Bronze-cuckoo,Chalcites meyerii,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Little Bronze-cuckoo,Chalcites minutillus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Pied Bronze-cuckoo,Chalcites crassirostris,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Asian Emerald Cuckoo,Chrysococcyx maculatus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Violet Cuckoo,Chrysococcyx xanthorhynchus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Yellow-throated Cuckoo,Chrysococcyx flavigularis,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Klaas's Cuckoo,Chrysococcyx klaas,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,African Emerald Cuckoo,Chrysococcyx cupreus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Diederik Cuckoo,Chrysococcyx caprius,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,,Chrysococcyx russatus,NR,NR,
CUCULIFORMES,Cuculidae,Cuckoos,,Chrysococcyx minutillus,NR,NR,
CUCULIFORMES,Cuculidae,Cuckoos,,Chrysococcyx minutillus,NR,NR,
CUCULIFORMES,Cuculidae,Cuckoos,,Chrysococcyx minutillus,NR,NR,
CUCULIFORMES,Cuculidae,Cuckoos,,Chrysococcyx rufomerus,NR,NR,
CUCULIFORMES,Cuculidae,Cuckoos,Chestnut-breasted Cuckoo,Cacomantis castaneiventris,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Fan-tailed Cuckoo,Cacomantis flabelliformis,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Banded Bay Cuckoo,Cacomantis sonneratii,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Plaintive Cuckoo,Cacomantis merulinus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Grey-bellied Cuckoo,Cacomantis passerinus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Brush Cuckoo,Cacomantis variolosus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Moluccan Cuckoo,Cacomantis aeruginosus,R,NT,
CUCULIFORMES,Cuculidae,Cuckoos,,Cacomantis sepulcralis,NR,NR,
CUCULIFORMES,Cuculidae,Cuckoos,,Cacomantis variolosus,NR,NR,
CUCULIFORMES,Cuculidae,Cuckoos,Pallid Cuckoo,Heteroscenes pallidus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,White-crowned Cuckoo,Caliechthrus leucolophus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Dusky Long-tailed Cuckoo,Cercococcyx mechowi,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Olive Long-tailed Cuckoo,Cercococcyx olivinus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Barred Long-tailed Cuckoo,Cercococcyx montanus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Fork-tailed Drongo-cuckoo,Surniculus dicruroides,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Square-tailed Drongo-cuckoo,Surniculus lugubris,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Philippine Drongo-cuckoo,Surniculus velutinus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Moluccan Drongo-cuckoo,Surniculus musschenbroeki,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,,Surniculus lugubris,NR,NR,
CUCULIFORMES,Cuculidae,Cuckoos,Dark Hawk-cuckoo,Hierococcyx bocki,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Large Hawk-cuckoo,Hierococcyx sparverioides,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Common Hawk-cuckoo,Hierococcyx varius,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Moustached Hawk-cuckoo,Hierococcyx vagans,R,NT,
CUCULIFORMES,Cuculidae,Cuckoos,Whistling Hawk-cuckoo,Hierococcyx nisicolor,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Malay Hawk-cuckoo,Hierococcyx fugax,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Northern Hawk-cuckoo,Hierococcyx hyperythrus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Philippine Hawk-cuckoo,Hierococcyx pectoralis,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Sulawesi Cuckoo,Cuculus crassirostris,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Red-chested Cuckoo,Cuculus solitarius,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Black Cuckoo,Cuculus clamosus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Indian Cuckoo,Cuculus micropterus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Common Cuckoo,Cuculus canorus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,African Cuckoo,Cuculus gularis,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Oriental Cuckoo,Cuculus saturatus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Sunda Cuckoo,Cuculus lepidus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Lesser Cuckoo,Cuculus poliocephalus,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,Madagascar Cuckoo,Cuculus rochii,R,LC,
CUCULIFORMES,Cuculidae,Cuckoos,,Cuculus sparverioides,NR,NR,
CUCULIFORMES,Cuculidae,Cuckoos,,Cuculus saturatus,NR,NR,
CUCULIFORMES,Cuculidae,Cuckoos,,Cuculus saturatus,NR,NR,
CUCULIFORMES,Cuculidae,Cuckoos,,Cuculus optatus,NR,NR,
CUCULIFORMES,Cuculidae,Cuckoos,,Cuculus fugax,NR,NR,
GRUIFORMES,Heliornithidae,Finfoots,African Finfoot,Podica senegalensis,R,LC,
GRUIFORMES,Heliornithidae,Finfoots,Masked Finfoot,Heliopais personatus,R,EN,
GRUIFORMES,Heliornithidae,Finfoots,Sungrebe,Heliornis fulica,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",White-spotted Flufftail,Sarothrura pulchra,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Buff-spotted Flufftail,Sarothrura elegans,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Red-chested Flufftail,Sarothrura rufa,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Chestnut-headed Flufftail,Sarothrura lugens,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Streaky-breasted Flufftail,Sarothrura boehmi,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Striped Flufftail,Sarothrura affinis,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Madagascar Flufftail,Sarothrura insularis,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",White-winged Flufftail,Sarothrura ayresi,R,CR,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Slender-billed Flufftail,Sarothrura watersi,R,EN,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Nkulengu Rail,Himantornis haematopus,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Grey-throated Rail,Canirallus oculeus,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Madagascar Wood-rail,Mentocrex kioloides,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Tsingy Wood-rail,Mentocrex beankaensis,R,NT,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Chestnut Forest-rail,Rallicula rubra,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",White-striped Forest-rail,Rallicula leucospila,R,NT,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Forbes's Forest-rail,Rallicula forbesi,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Mayr's Forest-rail,Rallicula mayri,R,DD,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Red-necked Crake,Rallina tricolor,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Andaman Crake,Rallina canningi,R,NT,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Red-legged Crake,Rallina fasciata,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Slaty-legged Crake,Rallina eurizonoides,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Swinhoe's Rail,Coturnicops exquisitus,R,VU,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Yellow Rail,Coturnicops noveboracensis,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Speckled Rail,Coturnicops notatus,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Ocellated Crake,Micropygia schomburgkii,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Chestnut-headed Crake,Rufirallus castaneiceps,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Russet-crowned Crake,Rufirallus viridis,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Rufous-sided Crake,Laterallus melanophaius,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Rusty-flanked Crake,Laterallus levraudi,R,EN,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Ruddy Crake,Laterallus ruber,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",White-throated Crake,Laterallus albigularis,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Grey-breasted Crake,Laterallus exilis,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Black Rail,Laterallus jamaicensis,R,NT,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Junin Rail,Laterallus tuerosi,R,EN,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Galapagos Rail,Laterallus spilonota,R,VU,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Red-and-white Crake,Laterallus leucopyrrhus,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Rufous-faced Crake,Laterallus xenopterus,R,VU,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",,Laterallus jamaicensis,NR,NR,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Mangrove Rail,Rallus longirostris,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Mexican Rail,Rallus tenuirostris,R,NT,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Ridgway's Rail,Rallus obsoletus,R,NT,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",King Rail,Rallus elegans,R,NT,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Clapper Rail,Rallus crepitans,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Plain-flanked Rail,Rallus wetmorei,R,EN,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Virginia Rail,Rallus limicola,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Bogota Rail,Rallus semiplumbeus,R,EN,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Austral Rail,Rallus antarcticus,R,VU,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Western Water Rail,Rallus aquaticus,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Eastern Water Rail,Rallus indicus,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",African Rail,Rallus caerulescens,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Madagascar Rail,Rallus madagascariensis,R,VU,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",,Rallus aquaticus,NR,NR,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",,Rallus elegans,NR,NR,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",,Rallus longirostris,NR,NR,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",,Rallus longirostris,NR,NR,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",,Rallus pectoralis,NR,NR,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Snoring Rail,Aramidopsis plateni,R,VU,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Slaty-breasted Rail,Lewinia striata,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Brown-banded Rail,Lewinia mirifica,R,DD,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Lewin's Rail,Lewinia pectoralis,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Auckland Rail,Lewinia muelleri,R,VU,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Drummer Rail,Habroptila wallacii,R,VU,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Calayan Rail,Gallirallus calayanensis,R,VU,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",New Caledonian Rail,Gallirallus lafresnayanus,R,CR,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Weka,Gallirallus australis,R,VU,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",,Gallirallus sharpei,NR,NR,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",,Gallirallus conditicius,NR,NR,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",,Gallirallus hypoleucus,NR,NR,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Hawkins's Rail,Diaphorapteryx hawkinsi,R,EX,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Red Rail,Aphanapteryx bonasia,R,EX,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Rodrigues Rail,Erythromachus leguati,R,EX,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Chestnut Rail,Eulabeornis castaneoventris,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Chatham Rail,Cabalus modestus,R,EX,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Okinawa Rail,Hypotaenidia okinawae,R,EN,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Barred Rail,Hypotaenidia torquata,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",New Britain Rail,Hypotaenidia insignis,R,NT,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Bar-winged Rail,Hypotaenidia poeciloptera,R,EX,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Bougainville Rail,Hypotaenidia tertia,R,NT,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Santa Isabel Rail,Hypotaenidia immaculata,R,NT,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Guadalcanal Rail,Hypotaenidia woodfordi,R,NT,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Roviana Rail,Hypotaenidia rovianae,R,NT,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Guam Rail,Hypotaenidia owstoni,R,EW,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Wake Rail,Hypotaenidia wakensis,R,EX,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Dieffenbach's Rail,Hypotaenidia dieffenbachii,R,EX,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Lord Howe Woodhen,Hypotaenidia sylvestris,R,EN,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Buff-banded Rail,Hypotaenidia philippensis,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Tahiti Rail,Hypotaenidia pacifica,R,EX,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",White-throated Rail,Dryolimnas cuvieri,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Reunion Rail,Dryolimnas augusti,R,EX,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",African Crake,Crex egregia,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Corncrake,Crex crex,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Rouget's Rail,Rougetius rougetii,R,NT,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Ascension Crake,Mundia elpenor,R,EX,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",St Helena Crake,Atlantisia podarces,R,EX,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Inaccessible Rail,Atlantisia rogersi,R,VU,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Giant Wood-rail,Aramides ypecaha,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Brown Wood-rail,Aramides wolfi,R,VU,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Little Wood-rail,Aramides mangle,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Grey-necked Wood-rail,Aramides cajaneus,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Rufous-necked Wood-rail,Aramides axillaris,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Red-winged Wood-rail,Aramides calopterus,R,LC,
GRUIFORMES,Rallidae,"Rails, gallinules, coots",Slaty-breasted Wood-rail,Aramides saracura,R,LC,
